3
3.3476
2.4081
2.4081
1.2311
1.2311
1.5194
1.6296
1.6274
1.2492
1.2054
2.9436
2.9436
3.3199
2.171
2.171
2.171
2.4888
2.4888
3.1112
2.6856
2.6856
2.6856
2.7386
2.3673
2.3673
1.8106
1.8106
2.2199
2.5372
3.8616
3.7271
2.3419
2.3419
2.3419
2.4641
2.2372
2.9272
1.807
1.807
1.8665
1.4985
2.2781
2.1885
2.1885
2.5369
2.5369
2.022
2.022
2.022
2.022
2.022
2.022
1.8088
3.7532
3.5031
3.0258
3.0561
3.4603
1.8298
3.8798
2.8899
2.2972
3.1836
3.1836
3.5844
3.5844
4.5548
4.5548
4.0493
4.6962
4.7427
3.1922
3.13
3.13
2.3811
2.3811
2.3811
2.3811
1.2528
1.9703
2.2862
2.6874
2.6874
2.6874
2.6874
2.1874
2.5994
2.2357
2.2357
2.2357
2.506
2.9833
2.045
1.7768
1.7768
1.7768
1.2332
1.8859
2.4266
2.2697
2.9092
3.4501
4.5605
2.7317
2.6689
2.3057
2.3057
2.019
2.4246
2.4246
3.0225
3.0225
3.2365
3.3302
3.6363
2.6754
1.446
1.446
1.446
1.446
2.0563
2.0563
2.0563
3.0287
2.0544
2.6021
2.6021
2.5178
3.359
3.359
3.7682
3.1433
3.1433
2.5497
2.0453
3.2416
2.2047
2.0349
2.0349
3.3014
3.0968
2.3223
1.9361
3.4593
3.3425
3.3425
3.3425
1.8622
1.7706
1.7706
1.7706
1.9853
2.0109
2.0109
2.1358
2.1358
2.525
2.5647
2.674
2.4841
2.1608
2.8846
4.6293
4.6293
4.7978
4.0991
3.4045
3.4045
3.4045
3.0036
3.8
3.8
4.0877
4.0877
3.9753
3.9753
3.3273
2.6944
2.9886
1.9237
1.5007
2.1485
2.1485
2.3125
3.4647
4.1384
3.738
4.3137
3.2501
2.8267
2.4748
2.4748
2.4748
3.3857
3.5667
3.6631
3.3108
2.8302
5.3685
5.4969
5.4969
3.8343
2.7496
3.8486
3.8486
3.9869
3.6219
2.8571
2.9353
2.2195
2.2195
2.705
3.5757
4.0046
3.1048
3.1722
3.4639
3.8569
4.1367
3.3622
3.3622
3.3622
3.1184
2.3261
2.68
3.2075
3.2075
4.5493
4.3818
5.099
4.0932
3.9766
3.0159
3.0159
4.648
3.3111
3.2695
4.5836
2.8413
4.0342
2.7686
2.7686
3.597
1.6877
1.6877
2.6026
3.9119
3.5637
3.5637
4.0544
4.7993
4.7993
4.7993
4.7993
3.9009
3.9009
3.5923
3.3172
3.1825
3.1825
2.8849
2.8849
2.8849
3.1209
3.1209
3.7336
4.1289
3.6312
2.9434
2.9434
3.5908
4.9304
5.1391
5.1391
5.0951
4.4651
4.4651
5.0181
5.0181
5.6702
5.6702
3.3951
3.8106
3.5142
2.6094
1.8836
1.4617
2.8036
2.8036
2.8036
2.8036
2.9638
3.5967
3.015
2.5659
2.5659
2.7327
2.7327
2.15
2.9295
3.6258
3.587
2.7974
2.8037
1.9488
1.8578
3.0526
3.5931
2.6254
2.6254
3.9666
3.9666
3.9666
3.9666
3.9666
3.5517
3.5879
3.5879
3.5879
3.5879
3.5879
2.7977
2.7977
2.7977
2.7977
3.7216
3.7216
3.8784
3.3783
3.3783
3.4324
2.7997
2.7242
2.7242
3.4406
3.8745
2.7823
2.3774
2.3774
4.1622
4.1536
4.1536
4.5506
4.3191
4.3191
3.1131
3.021
2.8018
2.481
2.116
2.2903
2.1377
2.596
3.2161
3.8141
2.0334
2.0334
1.4137
1.4544
1.4544
2.2367
2.5391
2.6762
2.1021
2.0515
3.3332
3.0758
2.505
2.505
3.2819
2.7175
3.1122
3.1122
3.266
3.0858
3.0858
3.0858
2.7235
2.9402
3.1191
3.0089
3.5694
3.4155
3.6566
3.3647
3.3647
4.1899
3.6557
3.5551
2.0407
2.0407
2.0407
2.0413
2.4456
3.3054
1.666
1.3822
1.3221
1.5032
2.191
3.6164
3.6541
3.8037
3.8037
3.8037
3.8152
2.0763
2.2954
2.2954
2.3668
3.141
2.9059
3.5151
3.7926
3.9662
3.3627
3.3627
3.0558
2.8173
2.49
2.36
1.9162
1.0567
1.0567
1.0567
1.0567
1.397
2.511
2.1192
1.7745
1.7745
1.7745
1.7745
3.7747
3.2825
2.8168
1.898
1.8615
1.8615
1.8615
3.054
3.4672
3.5502
3.0223
2.1723
2.8977
2.5113
2.9194
2.9194
2.285
2.2057
2.2057
3.4954
2.8706
2.5919
2.7286
2.8112
2.4424
2.4424
2.4424
3.2297
2.6451
3.1804
3.2889
2.363
3.5022
3.6832
4.2675
4.2862
2.2522
1.9323
1.703
0.80505
0.89896
2.0716
1.6999
2.127
3.0807
3.0473
3.5703
3.5703
3.2577
1.0048
2.2068
2.5343
1.6454
1.6454
1.4407
1.4407
1.2195
0.95755
1.5068
1.6514
1.6514
1.9432
1.9295
1.9295
3.0241
3.0392
3.534
3.534
3.7988
1.6225
1.9879
2.7281
2.1861
3.1484
5.0402
4.6639
2.71
2.7878
2.7878
3.59
3.5434
2.2866
1.8596
3.6505
3.208
3.208
3.3755
1.9628
2.2525
2.2525
2.2525
1.7014
1.7014
2.1298
1.4971
2.0028
2.0028
1.9624
2.1312
2.1312
1.9858
3.302
3.4375
4.2574
4.2574
2.7444
2.5146
2.5146
2.5146
3.0556
3.0556
2.9177
2.9121
2.7265
2.973
1.7763
2.7812
3.4066
3.6201
3.613
3.613
3.2627
3.2119
2.7735
2.9687
3.0379
1.3723
1.288
2.7442
2.6293
3.3808
3.8316
3.7528
3.1
1.9749
1.9749
1.9749
1.7929
1.7929
1.7929
2.1549
3.2371
3.1256
3.1256
2.8699
3.2217
2.9661
2.9661
3.1194
1.9466
1.9466
1.9466
2.6859
1.6705
1.5633
1.5633
1.3994
1.3994
1.3994
1.3994
2.6366
2.6018
2.6018
3.5613
3.388
4.2519
4.4518
4.3007
3.9365
4.2125
3.995
2.477
2.477
2.477
3.4862
3.0458
2.8054
2.8054
3.5878
3.5878
2.7057
2.7057
2.7057
2.7057
2.1257
2.1257
2.3008
3.8118
4.4548
4.4548
5.2752
5.1488
5.1488
5.1488
5.1488
4.621
4.4634
5.3342
3.4899
2.539
2.3771
2.1543
2.1543
2.1543
2.8186
3.3199
3.3199
2.6311
2.6795
2.6795
2.7746
3.2854
3.1604
3.1604
3.1604
